weight_1,weight_2,weight_3,best_metric,metric_optimized,time
0.4481,0.3356,0.25044,0.9068527221679688,0.9152719974517822,71.12699937820435
0.42119,0.42236,0.09084,0.7991448640823364,0.795495867729187,71.27300024032593
0.20746,0.82464,0.09948,0.7928054332733154,0.7948437929153442,71.47299981117249
0.73913,0.98477,0.12141,0.3645096123218536,0.3645096123218536,70.58999991416931
0.72883,0.18104,0.29652,0.7898368239402771,0.7902496457099915,70.74099850654602
0.18345,0.05372,0.89979,0.6240148544311523,0.6362082362174988,71.26200032234192
0.80062,0.10511,0.05116,0.787757933139801,0.787757933139801,71.31100249290466
0.79946,0.46846,0.02968,0.6913132667541504,0.6975075602531433,71.28599762916565
0.43547,0.24576,0.25652,0.7819527387619019,0.790014922618866,70.92300033569336
0.65129,0.21649,0.37239,0.8941100239753723,0.9107587337493896,71.34500026702881
0.82481,0.22396,0.13653,0.6213003396987915,0.6274484992027283,71.6929988861084
0.68432,0.45446,0.09132,0.5402552485466003,0.5330480933189392,71.16099953651428
0.61256,0.57466,0.38929,0.8013815879821777,0.8006938695907593,70.73000049591064
0.70856,0.26791,0.1537,0.7909780144691467,0.7796115875244141,71.84999942779541
0.88675,0.48679,0.15468,0.7687757015228271,0.7635159492492676,71.3870005607605
0.29457,0.62378,0.57823,0.7072058320045471,0.746573269367218,71.91500234603882
0.83895,0.16212,0.09413,0.7453170418739319,0.7420595288276672,71.39900040626526
0.39841,0.58385,0.25683,0.5659191012382507,0.5833255648612976,71.71600031852722
0.23347,0.17118,0.83948,0.6216245889663696,0.6366429328918457,71.66299772262573
0.33744,0.54339,0.24717,0.7896826267242432,0.545937180519104,71.48700046539307
0.64678,0.14408,0.10139,0.7583878040313721,0.7514007687568665,70.84999918937683
0.95427,0.84839,0.06095,0.6905025243759155,0.7099957466125488,71.44599986076355
0.13496,0.63117,0.13706,0.8243799805641174,0.8254311084747314,71.50600075721741
0.07092,0.16695,0.81642,0.5358020663261414,0.5358020663261414,71.75300192832947
0.96854,0.20622,0.24783,0.6922751665115356,0.7126292586326599,71.29299998283386
0.19165,0.22658,0.71327,0.8010450005531311,0.8369043469429016,71.49300050735474
0.77387,0.11266,0.1345,0.6982088088989258,0.6982088088989258,71.55700016021729
0.09246,0.42578,0.37728,0.8067434430122375,0.8132205009460449,71.54399943351746
0.13219,0.92745,0.00458,0.7260779142379761,0.7260779142379761,70.73500156402588
0.80065,0.10462,0.1239,0.8995682001113892,0.8995682001113892,71.43899965286255
0.80367,0.15618,0.21725,0.7123593091964722,0.7302543520927429,70.9820008277893
0.95124,0.69873,0.38929,0.6783878803253174,0.7036749720573425,70.70699954032898
0.18309,0.77936,0.30988,0.6282459497451782,0.6250206232070923,70.79399967193604
0.2188,0.32498,0.37146,0.824148952960968,0.8441488742828369,71.4680004119873
0.85338,0.16767,0.28538,0.6755185723304749,0.6956524848937988,71.34799814224243
0.27845,0.63755,0.83345,0.7413274645805359,0.7235540747642517,71.1089985370636
0.34972,0.63423,0.04754,0.7749325037002563,0.7871100902557373,70.38599872589111
0.58227,0.19147,0.32037,0.6043512225151062,0.7340825200080872,70.8020007610321
0.23735,0.77163,0.13513,0.80418860912323,0.8156119585037231,70.84199976921082
0.11459,0.59812,0.21476,0.8297874331474304,0.8244054913520813,71.24100160598755
0.58398,0.20184,0.09587,0.8462146520614624,0.8569695353507996,70.71500205993652
0.3556,0.22727,0.42954,0.9180541038513184,0.9315944314002992,71.29000043869019
0.87338,0.19877,0.14726,0.333251953125,0.333251953125,70.77899932861328
0.50219,0.15525,0.18304,0.8126115798950195,0.8146072030067444,71.43000030517578
0.5674,0.39734,0.25714,0.8620713949203491,0.8615263104438782,70.00500059127808
0.63333,0.71797,0.91722,0.6530215740203857,0.6530215740203857,70.51499962806702
0.28931,0.23015,0.33504,0.5983885526657104,0.6213027238845825,71.13099956512451
0.31159,0.33351,0.41666,0.7296304702758789,0.7511651515960693,71.56600046157837
0.1749,0.33442,0.4468,0.8244133591651917,0.8273444175720215,70.63600087165833
0.2998,0.28084,0.30424,0.6925868988037109,0.7039390206336975,71.35400056838989
0.21878,0.4707,0.33197,0.5485615730285645,0.5837060213088989,71.47899985313416
0.94146,0.21607,0.22495,0.81730055809021,0.8223923444747925,71.05799961090088
0.25532,0.40812,0.21496,0.3332315981388092,0.3332315981388092,68.57386231422424
0.16156,0.56015,0.04236,0.8104267120361328,0.8163829445838928,70.43300032615662
0.37041,0.31126,0.19737,0.7689874768257141,0.791109561920166,69.8079993724823
0.90666,0.08848,0.20782,0.8006927967071533,0.8006927967071533,69.97900009155273
0.1953,0.18199,0.53812,0.5835188031196594,0.5942847728729248,69.39199924468994
0.35959,0.203,0.29607,0.7198826670646667,0.7341257929801941,69.92499899864197
0.83855,0.19481,0.18341,0.444220632314682,0.444220632314682,67.56700015068054
0.59525,0.17579,0.33349,0.9433967471122742,0.9448368549346924,68.89699864387512
0.44631,0.18904,0.32585,0.7135551571846008,0.7110990881919861,68.53499984741211
0.29274,0.39914,0.07441,0.8289279341697693,0.8347902297973633,69.42799878120422
0.19809,0.86389,0.51483,0.3330892026424408,0.3330892026424408,69.37600016593933
0.2887,0.1839,0.71344,0.630069375038147,0.6361462473869324,69.91799926757812
0.32757,0.23716,0.29714,0.9050433039665222,0.9291359782218932,69.72999930381775
0.39907,0.21758,0.40092,0.8867731094360352,0.902283489704132,70.20500040054321
0.35165,0.26953,0.28105,0.7293649315834045,0.7665050029754639,70.35399866104126
0.8027,0.54314,0.44807,0.7690976858139038,0.7752084136009216,69.29399871826172
0.19669,0.46209,0.61006,0.5217070579528809,0.5647179484367371,69.19000101089478
0.89492,0.21436,0.10429,0.7187635898590088,0.7238996028900146,69.87100100517273
0.66716,0.29419,0.21349,0.7460170388221741,0.7946661114692688,69.93100070953369
0.31414,0.41653,0.5791,0.7337875366210938,0.7523603439331055,69.21200060844421
0.33959,0.43663,0.17095,0.7038167715072632,0.723486065864563,69.62500023841858
0.7551,0.31712,0.20254,0.7014312744140625,0.6993744373321533,69.95300030708313
0.39154,0.50293,0.00832,0.7221500277519226,0.7441330552101135,70.14300036430359
0.8212,0.15567,0.25563,0.8603366017341614,0.8641213178634644,69.99100041389465
0.65057,0.47018,0.20645,0.8468794226646423,0.8511576652526855,69.47799921035767
0.16863,0.49868,0.27132,0.7661435008049011,0.7762317061424255,70.01299905776978
0.31276,0.47132,0.05787,0.7231916189193726,0.7283815145492554,69.83500051498413
0.30757,0.84523,0.21749,0.7977869510650635,0.7879313230514526,69.79999709129333
0.52772,0.24695,0.11048,0.8159843683242798,0.8234013319015503,69.53000068664551
0.7169,0.14288,0.182,0.641544759273529,0.6284147500991821,69.67800045013428
0.21248,0.59867,0.14406,0.904745876789093,0.9084746837615968,70.21799993515015
0.22384,0.62728,0.16861,0.7945078015327454,0.7711623311042786,69.93599772453308
0.84494,0.4577,0.39779,0.33270263671875,0.33270263671875,68.68099856376648
0.24101,0.30258,0.33538,0.6426991820335388,0.6485582590103149,69.79500031471252
0.83048,0.18443,0.07729,0.8200715780258179,0.8200715780258179,70.00600123405457
0.6565,0.25943,0.15903,0.8687833547592163,0.8697344064712524,69.55799984931946
0.16786,0.83189,0.31098,0.5994107723236084,0.5989083647727966,69.73800253868103
0.22295,0.94802,0.06193,0.6320087909698486,0.643304705619812,70.13599944114685
0.62041,0.29193,0.2985,0.6910490989685059,0.7232561707496643,70.0149986743927
0.20954,0.86053,0.13992,0.6960811614990234,0.7035035490989685,69.83799815177917
0.22414,0.56401,0.1541,0.668053150177002,0.7004978656768799,69.56199836730957
0.52758,0.21663,0.2014,0.7403751611709595,0.7444585561752319,69.83300256729126
0.95788,0.05495,0.08072,0.7991830110549927,0.7991830110549927,69.91499948501587
0.78954,0.07954,0.04634,0.7337411046028137,0.7337411046028137,69.78600072860718
0.19406,0.5443,0.48092,0.6689515113830566,0.6950138211250305,69.56699991226196
0.00539,0.96909,0.11791,0.4443834125995636,0.4443834125995636,69.50899934768677
0.18179,0.22321,0.47884,0.819087564945221,0.8528781533241272,69.99799966812134
0.79919,0.13064,0.10774,0.7877846956253052,0.7818622589111328,70.10799860954285
0.06779,0.99085,0.2287,0.499725341796875,0.3525749444961548,69.5369975566864
0.36613,0.38905,0.1836,0.8689581751823425,0.8748893141746521,69.65300035476685
0.85556,0.74508,0.18552,0.6141431927680969,0.6141431927680969,69.58100175857544
0.57372,0.228,0.56916,0.495621919631958,0.5298323631286621,69.58999752998352
0.16384,0.31144,0.33195,0.6772608757019043,0.7278490662574768,69.17300057411194
0.24401,0.23625,0.51909,0.8305142521858215,0.8282413482666016,70.09899854660034
0.82872,0.0904,0.105,0.7478330135345459,0.7482348084449768,69.75999665260315
0.08602,0.08055,0.38337,0.3332315981388092,0.3332315981388092,69.4130003452301
0.663,0.2494,0.15298,0.7634037137031555,0.7437232136726379,69.92400002479553
0.42057,0.21306,0.21674,0.6391232013702393,0.666800856590271,69.70900011062622
0.24598,0.54845,0.13317,0.7187260389328003,0.7143926024436951,70.02199912071228
0.95867,0.13251,0.05932,0.7501368522644043,0.7501368522644043,69.7989993095398
0.15373,0.22079,0.62071,0.4296410679817199,0.4435065984725952,69.37499904632568
0.29887,0.4946,0.29056,0.568480908870697,0.6309537291526794,70.12199878692627
0.5296,0.39925,0.13469,0.6495563983917236,0.6447589993476868,69.5189995765686
0.67236,0.38551,0.17664,0.7733497619628906,0.7808740139007568,69.739999294281
0.27713,0.04505,0.55566,0.6560406684875488,0.6801322102546692,69.43199944496155
0.25133,0.29951,0.24699,0.7401588559150696,0.7865118980407715,69.95899772644043
0.45532,0.32298,0.1856,0.7491701245307922,0.6273893117904663,70.21300005912781
0.75235,0.11243,0.02123,0.6241720914840698,0.6292908191680908,69.92999815940857
0.1268,0.45299,0.39137,0.6133536696434021,0.6249102354049683,69.16600036621094
0.34814,0.15061,0.66914,0.6215817928314209,0.6361528635025024,70.15599656105042
0.46446,0.15176,0.59715,0.8456572890281677,0.8779589533805847,69.89599943161011
0.14359,0.2539,0.90653,0.7020437717437744,0.6986939907073975,70.17900037765503
0.64957,0.18658,0.60375,0.6615248918533325,0.678765058517456,68.94400000572205
0.39125,0.30126,0.17263,0.6246006488800049,0.7006117701530457,70.04699754714966
0.62332,0.29745,0.32046,0.8156172633171082,0.8345046043395996,70.06199955940247
0.83512,0.15991,0.22917,0.8111367225646973,0.8179148435592651,69.91700005531311
0.36483,0.50489,0.11593,0.7797864079475403,0.8239989280700684,69.27399945259094
0.12874,0.54313,0.24156,0.7026376724243164,0.7276718020439148,70.38599896430969
0.88964,0.17698,0.11775,0.6986372470855713,0.6980869770050049,69.7959988117218
0.69319,0.20199,0.02694,0.6135861873626709,0.6161333322525024,70.117999792099
0.89756,0.04919,0.02568,0.825249433517456,0.825249433517456,69.62099742889404
0.7856,0.0319,0.17186,0.7333417534828186,0.7333417534828186,70.11599922180176
0.12415,0.31331,0.45397,0.5628464221954346,0.5877018570899963,69.99300003051758
0.51869,0.247,0.179,0.7861111760139465,0.7986466884613037,70.15199851989746
0.92249,0.08067,0.17177,0.7349064946174622,0.7283987998962402,69.41799974441528
0.16698,0.74595,0.24412,0.7328346967697144,0.7352880239486694,69.92899775505066
0.44848,0.14673,0.37784,0.9154815673828124,0.9174888134002686,69.74200105667114
0.84917,0.04747,0.06795,0.7808711528778076,0.7761984467506409,70.16300058364868
0.26811,0.51627,0.91969,0.7556555271148682,0.7556555271148682,68.83500027656555
0.59621,0.31849,0.12556,0.5365297794342041,0.5648726224899292,70.03400039672852
0.86133,0.24721,0.33518,0.7653936147689819,0.7765580415725708,69.90199971199036
0.34266,0.23171,0.55069,0.7859826683998108,0.8255176544189453,70.15199971199036
0.77877,0.12227,0.03814,0.8470628261566162,0.8503077030181885,69.10800075531006
0.77294,0.12982,0.12273,0.8432064652442932,0.8427571058273315,69.94400000572205
0.4972,0.39538,0.31359,0.6339616179466248,0.6449508666992188,69.85500001907349
0.27784,0.54164,0.09783,0.6763365268707275,0.6884110569953918,69.85200047492981
0.39764,0.51971,0.16516,0.6544967889785767,0.6671139597892761,69.32799983024597
0.93749,0.62483,0.32669,0.7633054256439209,0.7682346105575562,69.56099963188171
0.85918,0.14731,0.13592,0.821629524230957,0.8235083222389221,70.12999892234802
0.20502,0.63531,0.23842,0.572510838508606,0.5762696862220764,70.3779993057251
0.21756,0.54483,0.17318,0.7303853034973145,0.7955451011657715,69.67200016975403
0.7879,0.03969,0.2609,0.8516969084739685,0.8489491939544678,69.97100043296814
0.26186,0.83202,0.15536,0.7393093109130859,0.7401590943336487,69.5160014629364
0.79988,0.1652,0.28378,0.7734110951423645,0.772060215473175,69.88699865341187
0.76182,0.05545,0.52581,0.7350953221321106,0.7417201995849609,69.48700070381165
0.94365,0.22665,0.29114,0.8236697912216187,0.815434455871582,69.89499926567078
0.83701,0.08271,0.12391,0.8755378723144531,0.8755378723144531,70.3659999370575
0.74127,0.30561,0.19934,0.7474368214607239,0.7412422895431519,70.05799961090088
0.47881,0.42102,0.33211,0.5747637152671814,0.5811831951141357,69.43899965286255
0.72372,0.13896,0.25801,1.0,1.0,69.13899993896484
0.39817,0.61519,0.1609,0.7534263730049133,0.7629266381263733,70.02699971199036
0.16492,0.25336,0.71881,0.7222585678100586,0.7410538792610168,69.5389997959137
0.27259,0.48009,0.4287,0.8438160419464111,0.8569073677062988,69.55500030517578
0.19151,0.44917,0.32334,0.9092309474945068,0.8911335468292236,70.13400077819824
0.79965,0.15196,0.17871,0.5538485050201416,0.5686241984367371,70.07299947738647
0.84213,0.15329,0.09166,0.7652190327644348,0.7652190327644348,70.06999969482422
0.79575,0.60575,0.4573,0.7688411474227905,0.776232123374939,69.3039972782135
0.89448,0.14629,0.12351,0.7452582120895386,0.7468105554580688,69.85299968719482
0.81407,0.1188,0.24596,0.8669323325157166,0.8729289174079895,70.0339994430542
0.29378,0.58411,0.17507,0.4996946156024933,0.4997149407863617,69.62000060081482
0.29713,0.10492,0.50222,0.7110797166824341,0.7328364849090576,69.68200087547302
0.23504,0.52345,0.21095,0.6286884546279907,0.6599999666213989,69.9650011062622
0.37662,0.17481,0.29613,0.6964247822761536,0.7946019172668457,69.81399703025818
0.08505,0.1728,0.84264,0.6230451464653015,0.606683611869812,70.15699934959412
0.54008,0.25757,0.22728,0.6232137084007263,0.6665241122245789,69.5859968662262
0.6811,0.12983,0.14019,0.7877621650695801,0.783976674079895,69.79300022125244
0.5364,0.29759,0.14025,0.6676837205886841,0.7150300741195679,69.79299831390381
0.21955,0.95914,0.56991,0.499908447265625,0.499908447265625,69.0749979019165
0.98052,0.03639,0.02164,0.5527095794677734,0.5527095794677734,69.57299876213074
0.88052,0.21091,0.14086,0.6735678911209106,0.6985272765159607,70.0380003452301
0.48786,0.14729,0.63391,0.6976404190063477,0.699056088924408,69.42799830436707
0.59105,0.20236,0.36624,0.839163601398468,0.8499507904052734,70.18899846076965
0.38324,0.97838,0.33729,0.5560280084609985,0.565131425857544,69.46500015258789
0.32632,0.3214,0.75062,0.8347405791282654,0.8496592044830322,69.42200088500977
0.13885,0.58171,0.42486,0.7154523730278015,0.7347493171691895,69.98199772834778
0.02019,0.10234,0.87945,0.7033054828643799,0.7033054828643799,69.77800059318542
0.72175,0.18642,0.11701,0.7768383026123047,0.7734783887863159,69.49300026893616
0.86572,0.15799,0.30813,0.8047592639923096,0.8071725964546204,69.99599814414978
0.8291,0.72422,0.29041,0.751314640045166,0.7437329888343811,69.4850001335144
0.16463,0.04875,0.37999,0.499969482421875,0.499969482421875,69.40699768066406
0.24557,0.54937,0.2049,0.9271984696388244,0.9398226737976074,69.80600214004517
0.75566,0.15663,0.19574,0.7150232195854187,0.7104426026344299,69.72800064086914
0.73584,0.11344,0.09596,0.8939913511276245,0.8957383632659912,69.80899977684021
0.80624,0.06915,0.13913,0.6773515939712524,0.6670151352882385,69.7159993648529
0.29566,0.74301,0.32785,0.6203733682632446,0.6286236643791199,69.14899945259094
0.92788,0.03727,0.16652,0.8367061614990234,0.8411805033683777,69.7339985370636
0.57617,0.20848,0.35764,0.8977376818656921,0.8975651860237122,69.77499771118164
0.18823,0.79529,0.17907,0.7793593406677246,0.7680743932723999,69.95300030708313
0.31165,0.50567,0.12019,0.7493155002593994,0.7756307721138,69.55399823188782
0.24752,0.64883,0.19958,0.7991331219673157,0.8093108534812927,69.68300008773804
0.88024,0.04335,0.19919,0.7984775304794312,0.7921862602233887,70.01699733734131
0.59026,0.17798,0.25883,0.7748575210571289,0.7846956849098206,69.867999792099
0.59545,0.2716,0.29767,0.672912061214447,0.7026844024658203,69.3559980392456
0.35944,0.45015,0.21593,0.636347234249115,0.7451426982879639,70.05000042915344
0.45768,0.08834,0.67212,0.7879546880722046,0.7921539545059204,69.924001455307
0.5411,0.22028,0.18971,0.8098490238189697,0.8232064843177795,70.09899926185608
0.19525,0.0709,0.08461,0.33209228515625,0.3321736752986908,69.5589988231659
0.75361,0.17254,0.03124,0.8569507002830505,0.8569507002830505,69.96999883651733
0.55658,0.21416,0.3655,0.6711708903312683,0.696209192276001,69.62800025939941
0.10559,0.75068,0.23216,0.5661552548408508,0.6217953562736511,69.7359972000122
0.74754,0.17462,0.25128,0.6949776411056519,0.69217449426651,69.23799872398376
0.87173,0.12075,0.35079,0.5475432872772217,0.5486173033714294,70.02399897575378
0.37082,0.19364,0.42654,0.6417056918144226,0.6857224106788635,69.75599956512451
0.59871,0.27583,0.1541,0.7183164954185486,0.7360954880714417,70.08999824523926
0.72283,0.21729,0.12009,0.5277836322784424,0.5331073999404907,69.3659987449646
0.84658,0.084,0.16334,0.7565380334854126,0.7472653388977051,69.79699969291687
0.54648,0.47432,0.30412,0.7046512365341187,0.7068830728530884,69.51899886131287
0.78414,0.13049,0.15863,0.6672121286392212,0.6570678949356079,70.1259994506836
0.95952,0.87076,0.18924,0.8183892965316772,0.8214336633682251,68.5149998664856
0.8624,0.12057,0.06905,0.8814952373504639,0.8814952373504639,70.07199954986572
0.51523,0.35818,0.20315,0.4736605286598205,0.4936456084251404,69.99099779129028
0.68486,0.19286,0.23239,0.8074551224708557,0.839371919631958,70.17899751663208
0.48398,0.68514,0.13007,0.49993896484375,0.49993896484375,68.61499905586243
0.70528,0.27563,0.81163,0.8291704654693604,0.8113598227500916,69.8299970626831
0.30178,0.83023,0.86584,0.6230295896530151,0.6242115497589111,69.14200043678284
0.27745,0.48159,0.11545,0.6976914405822754,0.700933039188385,69.94000053405762
0.55938,0.27643,0.63126,0.9028712511062622,0.9142413139343262,68.51599860191345
0.56755,0.22962,0.25013,0.6200962662696838,0.718815267086029,70.05199861526489
0.49459,0.31102,0.44432,0.555290937423706,0.660533607006073,69.57800078392029
0.51865,0.52558,0.1765,0.6500968337059021,0.6622363924980164,70.55000829696655
0.60809,0.23563,0.22797,0.8171362280845642,0.8674221038818359,69.33699989318848
0.33161,0.4655,0.35613,0.8023364543914795,0.8081653118133545,70.15899968147278
0.37709,0.32017,0.20658,0.771793007850647,0.7818804979324341,69.47399878501892
0.43425,0.41166,0.21703,0.6167349219322205,0.6275425553321838,69.93499970436096
0.56039,0.24892,0.12683,0.8800311088562012,0.875931978225708,68.93099761009216
0.65106,0.11022,0.203,0.8171826601028442,0.8166499137878418,69.79799842834473
0.08742,0.11276,0.62035,0.3332723081111908,0.499908447265625,69.84699821472168
0.1432,0.11311,0.8613,0.7116021513938904,0.7157866954803467,69.9390001296997
0.20383,0.67825,0.16716,0.8060477375984192,0.8082311153411865,69.53699970245361
0.54617,0.11456,0.09399,0.8153157234191895,0.8408823609352112,70.31899881362915
0.30057,0.2459,0.5659,0.726306676864624,0.7712340950965881,69.70799827575684
0.1721,0.32295,0.46013,0.5639396905899048,0.6498982310295105,69.54200005531311
0.0855,0.84629,0.14454,0.827835202217102,0.827835202217102,69.09699773788452
0.1772,0.69737,0.65762,0.7824523448944092,0.793258547782898,69.74000000953674
0.68047,0.39643,0.15251,0.6923398375511169,0.7134585380554199,70.05699825286865
0.06589,0.13909,0.78805,0.6622613668441772,0.6535190343856812,69.76399850845337
0.73179,0.98853,0.45263,0.7880598902702332,0.7832272052764893,68.99100041389465
0.30349,0.09352,0.64849,0.6205223798751831,0.6205543279647827,70.40100073814392
0.77643,0.13441,0.01873,0.8340977430343628,0.8287407159805298,69.53100061416626
0.84074,0.19604,0.24036,0.8699926137924194,0.8702357411384583,70.35600090026855
0.07888,0.99529,0.11159,0.6776655912399292,0.6776655912399292,69.16999936103821
0.14932,0.10466,0.76092,0.6153850555419922,0.6132023334503174,69.88799858093262
0.51659,0.22988,0.15515,0.7293455600738525,0.739539384841919,69.79999923706055
0.22816,0.15866,0.88648,0.7181941270828247,0.7108138799667358,69.86499881744385
0.42964,0.14784,0.36788,0.5161125659942627,0.5288139581680298,69.71899843215942
0.8328,0.14966,0.07796,0.8280127644538879,0.8280127644538879,70.04799962043762
0.82836,0.17354,0.13207,0.8510814905166626,0.8512917757034302,69.77399945259094
0.53099,0.14648,0.31247,0.7651150822639465,0.7986688017845154,70.01799893379211
0.13235,0.8908,0.06796,0.6931242346763611,0.6925315856933594,68.98299980163574
0.75475,0.29687,0.03297,0.7983012199401855,0.80128413438797,69.94399929046631
0.82021,0.18973,0.2423,0.804948091506958,0.8059964776039124,70.20899820327759
0.22109,0.71755,0.17927,0.6793586015701294,0.6620550155639648,69.60899758338928
0.35698,0.1889,0.51978,0.7783779501914978,0.7881374359130859,69.43799996376038
0.75221,0.01716,0.16747,0.759425163269043,0.759425163269043,69.65099740028381
0.30065,0.23537,0.88411,0.6122947931289673,0.6191920042037964,69.53199815750122
0.43953,0.32301,0.37387,0.8176576495170593,0.8245077133178711,70.04799914360046
0.03215,0.44712,0.30851,0.5681982040405273,0.6057830452919006,68.89099931716919
0.15645,0.90772,0.01166,0.8080976009368896,0.8080976009368896,69.59700083732605
0.34655,0.45499,0.97018,0.7273648381233215,0.7575286626815796,69.485999584198
0.72011,0.096,0.11859,0.7393355369567871,0.7424728870391846,69.93799948692322
0.56815,0.27638,0.12786,0.5000649690628052,0.5127905607223511,69.80599856376648
0.20213,0.87971,0.22947,0.7456763386726379,0.7413386702537537,69.91000032424927
0.60127,0.46085,0.79479,0.6986424922943115,0.7320830821990967,69.41799974441528
0.66152,0.64781,0.12143,0.7949514389038086,0.7811193466186523,69.62599802017212
0.09703,0.19906,0.95042,0.8354032635688782,0.8367101550102234,69.46599912643433
0.97066,0.25626,0.08709,0.8882763385772705,0.882703959941864,69.67799878120422
0.35242,0.36981,0.21679,0.7886607050895691,0.7908926010131836,70.01400065422058
0.33203,0.67086,0.21267,0.8104674816131592,0.8153635859489441,69.87099885940552
0.54876,0.32256,0.28265,0.5832926630973816,0.722120463848114,68.77199959754944
0.64268,0.21203,0.14842,0.7871796488761902,0.7759803533554077,70.33500075340271
0.33892,0.58151,0.1784,0.6627679467201233,0.6578595638275146,70.29299998283386
0.78314,0.12053,0.27117,0.8721201419830322,0.8717412352561951,69.82899928092957
0.87644,0.28248,0.18647,0.727336049079895,0.7301926016807556,69.63600039482117
0.03047,0.72695,0.10247,0.7705435156822205,0.7713090181350708,69.75100064277649
0.37595,0.46082,0.10836,0.6784605979919434,0.6907721757888794,69.59000015258789
0.65408,0.15698,0.33503,0.7871325016021729,0.790590763092041,69.79099988937378
0.21928,0.19659,0.5341,0.7221090793609619,0.7629268765449524,69.42200040817261
0.19187,0.69568,0.07349,0.7849153280258179,0.7682086229324341,69.74799966812134
0.22767,0.45762,0.31937,0.9142144322395324,0.9185643196105956,70.7509994506836
0.64924,0.53605,0.38621,0.7161743640899658,0.7077774405479431,73.14299869537354
0.04966,0.01589,0.94589,0.7074038982391357,0.702330470085144,71.82991027832031
0.44999,0.171,0.25451,0.7988183498382568,0.8355074524879456,71.57623100280762
0.15981,0.2867,0.41179,0.7150095105171204,0.7639906406402588,69.97000026702881
0.64268,0.26513,0.22231,0.6902985572814941,0.6941618323326111,68.88999962806702
0.51608,0.19514,0.24617,0.8176400065422058,0.8331308364868164,69.08099794387817
0.1773,0.86943,0.2563,0.7391484379768372,0.7301551103591919,69.56899523735046
0.24381,0.67351,0.24085,0.7855052351951599,0.7925169467926025,69.1769962310791
0.84582,0.11688,0.0611,0.7940754294395447,0.7916862964630127,69.40299844741821
0.09961,0.02153,0.97987,0.5269767045974731,0.5269767045974731,69.11000061035156
0.92117,0.05648,0.19931,0.9350690245628356,0.9350690245628356,69.2419981956482
0.85905,0.16803,0.10419,0.8409614562988281,0.8409614562988281,69.36200070381165
0.14689,0.221,0.1735,1.0,1.0,69.12900114059448
0.53456,0.09653,0.2849,0.7103249430656433,0.7360882759094238,69.41999816894531
0.20383,0.62501,0.23629,0.8440130352973938,0.8442440032958984,69.76199984550476
0.35723,0.22421,0.53025,0.6814565658569336,0.6982764601707458,69.01299953460693
0.18166,0.15465,0.48085,0.7102381587028503,0.7237017750740051,69.66199707984924
0.2561,0.53198,0.08349,0.6977004408836365,0.6985185742378235,69.38700127601624
0.20386,0.30577,0.47624,0.644210159778595,0.6646658778190613,69.36000084877014
0.18535,0.86322,0.09789,0.803645133972168,0.7923159599304199,69.25300073623657
0.89379,0.10519,0.04956,0.7572307586669922,0.7572307586669922,69.2579972743988
